Id,ShortName,FullName,HomePage
284,"AIA","Artificial Intelligence and Applications","http://www.iasted.org/conferences/home-717.html"
285,"AII","Analogical and Inductive Inference","http://www.informatik.uni-trier.de/~ley/db/conf/aii/index.html"
286,"AI*IA","Congress of the Italian Association for Artificial Intelligence","http://www.aixia2011.it"
287,"AI&M","Artificial Intelligence and Mathematics","http://gauss.ececs.uc.edu/Workshops/isaim2010/registration.html"
288,"AIMSA","Artificial Intelligence: Methodology, Systems, Applications","http://www.informatik.uni-trier.de/~ley/db/conf/aimsa/index.html"
289,"AINA","Advanced Information Networking and Applications","http://aina2011.i2r.a-star.edu.sg/"
290,"AISC","Artificial Intelligence and Symbolic Computation","http://cicm2010.cnam.fr/aisc/"
291,"ALP","Algebraic and Logic Programming","http://www.informatik.uni-trier.de/~ley/db/conf/alp/index.html"
292,"ALPUK","UK Conference on Logic Programming","http://www.informatik.uni-trier.de/~ley/db/conf/alpuk/index.html"
293,"ALT","Algorithmic Learning Theory","http://www-alg.ist.hokudai.ac.jp/~thomas/ALT11/alt11.jhtml"
294,"AMAST","Algebraic Methodology and Software Technology","http://mpc2010.fsg.ulaval.ca/amast/"
295,"AMCP","Advanced Multimedia Content Processing","http://www.informatik.uni-trier.de/~ley/db/conf/amcp/index.html"
296,"AMFG","Analysis and Modeling of Faces and Gestures","http://www.informatik.uni-trier.de/~ley/db/conf/amfg/index.html"
297,"ANSS","Annual Simulation Symposium","http://www.scs.org/springsim/2011?q=node/208"
298,"AOSD","Aspect-Oriented Software Development","http://aosd.net/2011/index.html"
299,"APBC","Asia-Pacific Bioinformatics Conference","http://sysbio.kribb.re.kr/APBC2011"
300,"APL","ACM Conference on Array-Programming Languages","http://www.informatik.uni-trier.de/~ley/db/conf/apl/index.html"
301,"APLAS","Asian Symposium on Programming Languages and Systems","http://www.ueda.info.waseda.ac.jp/aplas2010/cfp.html"
302,"APMS","Advances in Production Management Systems","http://www.informatik.uni-trier.de/~ley/db/conf/ifip5-7/index.html"
303,"APN","Application and Theory of Petri Nets","http://www.informatik.uni-trier.de/~ley/db/conf/apn/index.html"
304,"APSEC","Asia-Pacific Software Engineering Conference","http://www.informatik.uni-trier.de/~ley/db/conf/apsec/index.html"
305,"APWeb","Asia-Pacific Web Conference","http://deke.ruc.edu.cn/ApWeb2011/index.htm"
306,"ARCS","Architektur von Rechensystemen","http://conferences.dei.polimi.it/arcs2011/"
307,"ARTDB","Active and Real-Time Database Systems","http://www.informatik.uni-trier.de/~ley/db/conf/artdb/index.html"
308,"ASE","Automated Software Engineering","http://www.ase-conference.org/"
309,"ASIACRYPT","International Conference on the Theory and Application of Cryptology and Information Security","http://cist.korea.ac.kr/~asiacrypt2011/"
310,"ASIAN","Asian Computing Science Conference","http://www.informatik.uni-trier.de/~ley/db/conf/asian/index.html"
311,"ASM","Workshops on Abstract State Machines","http://www.eecs.umich.edu/gasm/community.html"
312,"ASP-DAC","Asia and South Pacific Design Automation Conference","http://www.aspdac.com/aspdac2011/"
313,"ASPLOS","Architectural Support for Programming Languages and Operating Systems","http://asplos11.cs.ucr.edu/callforpapers.html"
314,"ASSETS","ACM Conference on Assistive Technologies","http://www.informatik.uni-trier.de/~ley/db/conf/assets/index.html"
315,"","Assistive Technology and Artificial Intelligence","http://www.informatik.uni-trier.de/~ley/db/conf/assistive/index.html"
316,"ATM Networks","Modelling and Evaluation of ATM Networks","http://www.informatik.uni-trier.de/~ley/db/conf/atmn/index.html"
317,"ATS","Asian Test Symposium","http://www.ecs.umass.edu/ece/ats11"
318,"AUS-AI","Australian Joint Conference on Artificial Intelligence","http://www.ourglocal.com/url/?url=http%3A%2F%2Fwww.it.murdoch.edu.au%2FAI2011"
319,"AusWeb","Australian World Wide Web Conference - link",""
320,"AVBPA","Audio- and Video-Based Biometric Person Authentication","http://www.informatik.uni-trier.de/~ley/db/conf/avbpa/index.html"
321,"AVI","Working Conference on Advanced Visual Interfaces","http://www.informatik.uni-trier.de/~ley/db/conf/avi/index.html"
322,"AVSS","Advanced Video and Signal Based Surveillance","http://www.avss2011.org"
323,"AWOC","Aegean Workshop on Computing","http://www.informatik.uni-trier.de/~ley/db/conf/awoc/index.html"
324,"SAC","ACM Symposium on Applied Computing","http://sac2011.ryerson.ca/call_for_paper.html"
325,"SAC","Selected Areas in Cryptography","http://www.informatik.uni-trier.de/~ley/db/conf/sacrypt/index.html"
326,"SACMAT","Symposium on Access Control Models and Technologies","http://www.sacmat.org/"
327,"SAFECOMP","International Conference on Computer Safety, Reliability and Security","http://www.safecomp2011.unina.it/"
328,"SAGA","Stochastic Algorithms","http://www-alg.ist.hokudai.ac.jp/~thomas/SAGA09/saga09.html"
329,"","Sagamore Computer Conference","http://www.informatik.uni-trier.de/~ley/db/conf/sagamore/index.html"
330,"SAIG","Semantics, Applications, and Implementation of Program Generation","http://www.informatik.uni-trier.de/~ley/db/conf/saig/index.html"
331,"SAINT","Symposium on Applications and the Internet","http://www.saintconference.org/"
332,"SAM","Security and Management","http://www.informatik.uni-trier.de/~ley/db/conf/csreaSAM/index.html"
333,"SAMOS","Systems, Architectures, Modeling, and Simulation","http://www.informatik.uni-trier.de/~ley/db/conf/samos/index.html"
334,"SARA","Symposium on Abstraction, Reformulation and Approximation","http://logic.stanford.edu/sara2011/"
335,"SAS(WSA)","Static Analysis Symposium/Workshop on Static Analysis","http://sas2011.cs.technion.ac.il/"
336,"SBBD","Brazilian Symposium on Databases","http://www.sbbd-sbes2009.ufc.br/"
337,"SBIA","Brazilian Symposium on Artificial Intelligence","http://www.informatik.uni-trier.de/~ley/db/conf/sbia/index.html"
338,"SC","Supercomputing Conference","http://sc10.supercomputing.org/"
339,"SCAI","Scandinavian Conference on AI","http://events.idi.ntnu.no/scai2011"
340,"Scale-Space","Scale-Space Theories in Computer Vision","http://www.informatik.uni-trier.de/~ley/db/conf/scalespace/index.html"
341,"ScanGIS","Scandinavian Research Conference on Geographical Information Science","http://www.informatik.uni-trier.de/~ley/db/conf/scangis/index.html"
342,"SCCC","International Conference of the Chilean Computer Science Society","http://www.informatik.uni-trier.de/~ley/db/conf/sccc/index.html"
343,"SCI","Scalable Coherent Interface","http://www.informatik.uni-trier.de/~ley/db/conf/sci/index.html"
344,"SCIE","Summer School on Information Extraction","http://www.informatik.uni-trier.de/~ley/db/conf/scie/index.html"
345,"SCM","System Configuration Management","http://www.informatik.uni-trier.de/~ley/db/conf/scm/index.html"
346,"SCN","Security and Cryptography for Networks","http://www.informatik.uni-trier.de/~ley/db/conf/scn/index.html"
347,"SDE","Software Development Environments","http://www.informatik.uni-trier.de/~ley/db/conf/sde/index.html"
348,"SDL","International Conference on System Design Languages","http://www.irit.fr/sdl2011/"
349,"SDM","SIAM International Conference on Data Mining","http://www.siam.org/meetings/sdm11"
350,"SE","Software Engineering","http://www.se2010.upb.de/"
351,"SEAL","Simulated Evolution and Learning","http://www.iitk.ac.in/kangal/seal10/"
352,"SEBD","Sistemi Evoluti per Basi di Dati","http://www.sebd.org/2011"
353,"SEC","Information Security","http://www.sec2011.org/"
354,"","Security Protocols Workshop","http://spw.feis.herts.ac.uk/"
355,"SEE","Software Engineering Environments","http://www.informatik.uni-trier.de/~ley/db/conf/see/index.html"
356,"SEFM","Conference on Software Engineering and Formal Methods","http://www.fing.edu.uy/inco/eventos/SEFM2011/"
357,"SEKE","Software Engineering and Knowledge Engineering","http://www.ksi.edu/seke/seke11.html"
358,"SELMAS","Software Engineering for Large-Scale Multi-Agent Systems","http://www.informatik.uni-trier.de/~ley/db/conf/selmas/index.html"
359,"","Semantics in Databases","http://www.informatik.uni-trier.de/~ley/db/conf/sdb/index.html"
360,"ISWC","International Semantic Web Conference","http://iswc2011.semanticweb.org/dates/"
361,"SERP","Software Engineering Research and Practice","http://www.informatik.uni-trier.de/~ley/db/conf/serp/index.html"
362,"SETN","Hellenic Conference on Artificial Intelligence","http://www.informatik.uni-trier.de/~ley/db/conf/setn/index.html"
363,"SEUH","Software Engineering im Unterricht der Hochschulen","http://w3-o.cs.hm.edu/seuh2011/"
364,"SFP","Scottish Functional Programming Workshops","http://www.informatik.uni-trier.de/~ley/db/conf/sfp/index.html"
365,"I3D","ACM Symposium on interactive 3D graphics","http://graphics.cs.umass.edu/i3d2011/papers.php"
366,"SIBGRAPI","Brazilian Symposium on Computer Graphics and Image Processing","http://www.informatik.uni-trier.de/~ley/db/conf/sibgrapi/index.html"
367,"SIGAda","SIGAda Conference","http://www.sigada.org/conf/sigada2011/"
368,"SIGIR","Research and Development in Information Retrieval","http://www.sigir2011.org"
369,"SIGMETRICS","Measurement and Modeling of Computer Systems","http://www.sigmetrics.org/sigmetrics2011/"
370,"SIGMOD","International Conference on Management of Data","http://www.sigmod2011.org/"
371,"","SIGOPS European Workshop","http://www.informatik.uni-trier.de/~ley/db/conf/sigopsE/index.html"
373,"SIIT","Standardization and Innovation in Information Technology","http://www.siit2011.org/"
374,"SIP","Signal and Image Processing","http://www.iasted.org/conferences/home-710.html"
375,"SIROCCO","Colloquium on Structural Information & Communication Complexity","http://www.sirocco2011.org/"
376,"SmartNet","Intelligence in Networks","http://www.informatik.uni-trier.de/~ley/db/conf/smartnet/index.html"
377,"SNPD","Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing","http://www.informatik.uni-trier.de/~ley/db/conf/snpd/index.html"
378,"SODA","ACM-SIAM Symposium on Discrete Algorithms","http://www.siam.org/meetings/da11/"
379,"SOFSEM","Conference on Current Trends in Theory and Practice of Informatics","http://kedrigern.dcs.fmph.uniba.sk/kralovic/sofsem2011/"
380,"SOFTVIS","Software Visualization","http://www.informatik.uni-trier.de/~ley/db/conf/softvis/index.html"
381,"SOSP","ACM Symposium on Operating Systems Principles","http://sosp2011.gsd.inesc-id.pt/call-for-papers"
382,"SPAA","ACM Symposium on Parallel Algorithms and Architectures","http://www.cs.jhu.edu/~spaa/"
383,"SPDP","Symposium on Parallel and Distributed Processing","http://www.ipdps.org/"
384,"SPIRE","String Processing and Information Retrieval","http://spire2011.isti.cnr.it/"
385,"SPLC","Software Product Lines","http://www.splc2011.net/index.html"
386,"SRDS","Symposium on Reliable Distributed Systems","http://lsd.ls.fi.upm.es/srds2011/"
387,"SSD","Symposium on Large Spatial Databases","http://sstd09.cs.aau.dk/"
388,"SSDBM","Statistical and Scientific Database Management","http://ssdbm2011.ssdbm.org"
389,"SSR","ACM SIGSOFT Symposium on Software Reusability","http://www.informatik.uni-trier.de/~ley/db/conf/ssr/index.html"
390,"STACS","Symposium on Theoretical Aspects of Computer Science","http://stacs2011.de/"
391,"STEP","Software Technology and Engineering Practice","http://www.informatik.uni-trier.de/~ley/db/conf/step/index.html"
392,"STOC","ACM Symposium on Theory of Computing","http://www2.research.att.com/~dsj/stoc11/stoc11.html"
393,"SVG.Open","Scalable Vector Graphics","http://www.informatik.uni-trier.de/~ley/db/conf/svgOpen/index.html"
394,"SWAT","Scandinavian Workshop on Algorithm Theory","http://org.uib.no/swat2010/"
395,"SYBEN","Broadband European Networks and Multimedia Services","http://www.informatik.uni-trier.de/~ley/db/conf/syben/index.html"
396,"TABLEAUX","Analytic Tableaux and Related Methods","http://heim.ifi.uio.no/martingi/Tableaux09/"
397,"TACAS","Tools and Algorithms for Construction and Analysis of Systems","http://research.microsoft.com/en-us/um/people/leino/tacas2011/"
398,"TACS","Theoretical Aspects of Computer Software","http://www.informatik.uni-trier.de/~ley/db/conf/tacs/index.html"
399,"TAGT","Theory and Application of Graph Transformations","http://www.informatik.uni-trier.de/~ley/db/conf/tagt/index.html"
400,"TAMODIA","Task Models and Diagrams for User Interface Design","http://www.informatik.uni-trier.de/~ley/db/conf/tamodia/index.html"
401,"TAPD","Tabulation in Parsing and Deduction","http://www.informatik.uni-trier.de/~ley/db/conf/tapd/index.html"
402,"TAPSOFT","Theory and Practice of Software Development","http://www.informatik.uni-trier.de/~ley/db/conf/tapsoft/index.html"
403,"TARK","Theoretical Aspects of Rationality and Knowledge","http://www.philos.rug.nl/TARK2011/"
404,"TAT","Transputer-Anwender-Treffen","http://www.informatik.uni-trier.de/~ley/db/conf/tat/index.html"
405,"TDB","Workshop on Temporal Databases","http://www.informatik.uni-trier.de/~ley/db/conf/tdb/index.html"
406,"","Teleteaching","http://www.informatik.uni-trier.de/~ley/db/conf/teleteaching/index.html"
407,"TKE","Temporal Logic in Specification/Terminology and Knowledge Engineering","http://www.informatik.uni-trier.de/~ley/db/conf/tke/index.html"
408,"TES","Technologies for E-Services","http://www.informatik.uni-trier.de/~ley/db/conf/tes/index.html"
409,"TestCom","IFIP International Conference on Testing of Communicating Systems","http://www.informatik.uni-trier.de/~ley/db/conf/pts/index.html"
410,"","Testen, Analysieren und Verifizieren von Software","http://www.informatik.uni-trier.de/~ley/db/conf/testen/index.html"
411,"","TEX for Scientific Documentation","http://www.informatik.uni-trier.de/~ley/db/conf/tex/index.html"
412,"TFAIS","Theoretical and Formal Aspects of Information Systems","http://www.informatik.uni-trier.de/~ley/db/conf/tfais/index.html"
413,"TFCV","Theoretical Foundations of Computer Vision","http://www.informatik.uni-trier.de/~ley/db/conf/tfcv/index.html"
414,"TCS","Theoretical Computer Science","http://ai.stanford.edu/~suresh/theory/"
416,"TIC","Types in Compilation","http://www.informatik.uni-trier.de/~ley/db/conf/tic/index.html"
417,"TIME","Workshops","http://www.lsv.ens-cachan.fr/Events/TIME10/"
